pair,src_label,src_text,nbr_label,nbr_text,similarity
PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipProvider → salutation,Hi there,PartnershipPatient → salutation,Hi,0.7954
InfoGiveSDOH → HealthCareAccessAndQuality || InfoSeekSDOH → HealthCareAccessAndQuality,InfoSeekSDOH → HealthCareAccessAndQuality,Are you dropping org1  or old org2 ?,InfoGiveSDOH → HealthCareAccessAndQuality,"It is in Org1, old Org1 is closed for the time being",0.6798
InfoGiveSDOH → HealthCareAccessAndQuality || InfoSeekSDOH → HealthCareAccessAndQuality,InfoSeekSDOH → HealthCareAccessAndQuality,Are you dropping org1  or old org2 ?,InfoGiveSDOH → HealthCareAccessAndQuality,I called Org1 directly and they did not have an answer,0.6615
InfoGiveSDOH → HealthCareAccessAndQuality || InfoSeekSDOH → HealthCareAccessAndQuality,InfoSeekSDOH → HealthCareAccessAndQuality,Are you dropping org1  or old org2 ?,InfoGiveSDOH → HealthCareAccessAndQuality,Last night I went to the Org2 ED,0.61
PartnershipPatient → Alignment || PartnershipProvider → connection,PartnershipPatient → Alignment,Excellent,PartnershipProvider → connection,Great!,0.6561
PartnershipPatient → Alignment || PartnershipPatient → connection,PartnershipPatient → Alignment,Excellent,PartnershipPatient → connection,Perfect,0.6235
PartnershipPatient → connection || SharedDecisionProvider → Approval/Reinforcement,PartnershipPatient → connection,Happy MM/DD/YYYY!,SharedDecisionProvider → Approval/Reinforcement,MM/DD/YYYY is good!,0.748
PartnershipPatient → Alignment || PartnershipPatient → connection,PartnershipPatient → connection,Happy MM/DD/YYYY!,PartnershipPatient → Alignment,MM/DD/YYYY is good,0.6828
PartnershipPatient → connection || PartnershipProvider → inviteCollaboration,PartnershipPatient → connection,Happy MM/DD/YYYY!,PartnershipProvider → inviteCollaboration,"MM/DD/YYYY, is that good ?",0.6513
InfoGive → Drugs || SharedDecisionProvider → Approval/Reinforcement,InfoGive → Drugs,I am meant to start Ibrance on MM/DD/YYYY,SharedDecisionProvider → Approval/Reinforcement,"Per Person1, as long as you are feeling ok you can go ahead and start Ibrance today!",0.766
InfoGive → Drugs || SharedDecisionProvider → ShareOptions,InfoGive → Drugs,I am meant to start Ibrance on MM/DD/YYYY,SharedDecisionProvider → ShareOptions,"Person1 If you are feeling much better, we could restart Ibrance on MM/DD/YYYY?",0.7427
InfoGive → Drugs || SharedDecisionPatient → SeekingApproval,InfoGive → Drugs,I am meant to start Ibrance on MM/DD/YYYY,SharedDecisionPatient → SeekingApproval,Should I start my Ibrance today?,0.7341
InfoGive → Drugs || SharedDecisionPatient → SeekingApproval,InfoGive → Drugs,I am meant to start Ibrance on MM/DD/YYYY,SharedDecisionPatient → SeekingApproval,Should I start Ibrance tonight?,0.7011
InfoGive → Drugs || PartnershipPatient → activeParticipation/involvement,InfoGive → Drugs,I am meant to start Ibrance on MM/DD/YYYY,PartnershipPatient → activeParticipation/involvement,I holding off starting the 2nd cycle of Ibrance?,0.6179
PartnershipPatient → activeParticipation/involvement || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,"Based on the last bloodwork results, should we book a CBC for me prior to start?",PartnershipPatient → activeParticipation/involvement,will I be doing a CBC 2 weeks after the start ?,0.7592
InfoSeek → Diagnostics || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,"Based on the last bloodwork results, should we book a CBC for me prior to start?",InfoSeek → Diagnostics,Also will I be doing a CBC before I start the 3rd cycle?,0.6869
InfoGive → Diagnostics || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,"Based on the last bloodwork results, should we book a CBC for me prior to start?",InfoGive → Diagnostics,I usually also have cbc- they drew the blood for it just need it input!,0.6607
SharedDecisionPatient → SeekingApproval || SharedDecisionProvider → ShareOptions,SharedDecisionPatient → SeekingApproval,"Based on the last bloodwork results, should we book a CBC for me prior to start?",SharedDecisionProvider → ShareOptions,if you can get a CBC that would be a good place to start,0.6341
InfoGive → Diagnostics || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,"Based on the last bloodwork results, should we book a CBC for me prior to start?",InfoGive → Diagnostics,will add a cbc for this time,0.6288
InfoSeek → Diagnostics || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,"Based on the last bloodwork results, should we book a CBC for me prior to start?",InfoSeek → Diagnostics,Will I be doing bloodwork before my appointment next MM/DD/YYYY?,0.626
InfoGive → Drugs || PartnershipPatient → activeParticipation/involvement,InfoGive → Drugs,I also have a cortisone shot scheduled for MM/DD/YYYY,PartnershipPatient → activeParticipation/involvement,I never heard back on the scheduling of the shot so with surgery on MM/DD/YYYY,0.6207
InfoGive → Drugs || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,"Tylenol extra strength isn't working on its own, any longer",InfoGive → Drugs,The Tylenol and Aleve just aren enough right now,0.6864
InfoSeek → Diagnostics || InfoSeek → SchedulingAppt,InfoSeek → SchedulingAppt,"As I can schedule with infusion for bloodwork, is someone on the team scheduling?",InfoSeek → Diagnostics,Will I be doing bloodwork before my appointment next MM/DD/YYYY?,0.6025
InfoGive → Generalinformation || InfoGive → SchedulingAppt,InfoGive → Generalinformation,I am booked all day MM/DD/YYYY,InfoGive → SchedulingAppt,I see an appointment for the MM/DD/YYYY,0.6362
InfoGive → Generalinformation || InfoGive → SchedulingAppt,InfoGive → Generalinformation,I am booked all day MM/DD/YYYY,InfoGive → SchedulingAppt,"I coming in on MM/DD/YYYY, but just in case I forget to ask",0.6204
PartnershipPatient → statePreferences || SharedDecisionPatient → SeekingApproval,PartnershipPatient → statePreferences,I can work around tomorrow or MM/DD/YYYY morning,SharedDecisionPatient → SeekingApproval,OK if that is some time in MM/DD/YYYY?,0.6408
PartnershipPatient → expressOpinions || PartnershipProvider → inviteCollaboration,PartnershipProvider → inviteCollaboration,You want to come in to have it done from your port?,PartnershipPatient → expressOpinions,Have no choice but to use the port,0.702
PartnershipPatient → statePreferences || PartnershipProvider → inviteCollaboration,PartnershipProvider → inviteCollaboration,You want to come in to have it done from your port?,PartnershipPatient → statePreferences,I need to have my port accessed,0.6545
PartnershipPatient → expressOpinions || PartnershipProvider → inviteCollaboration,PartnershipPatient → expressOpinions,Have no choice but to use the port,PartnershipProvider → inviteCollaboration,You want to come in to have it done from your port?,0.702
PartnershipPatient → expressOpinions || PartnershipPatient → statePreferences,PartnershipPatient → expressOpinions,Have no choice but to use the port,PartnershipPatient → statePreferences,I need to have my port accessed,0.6965
InfoGive → Diagnostics || SharedDecisionProvider → MakeDecision,InfoGive → Diagnostics,Your labs look good for your next cycle,SharedDecisionProvider → MakeDecision,Yes you would need labs before you start your next cycle,0.7711
InfoGive → SchedulingAppt || InfoSeek → Drugs,InfoSeek → Drugs,When are you due to start it?,InfoGive → SchedulingAppt,I don begin until MM/DD/YYYY,0.6065
InfoGive → Generalinformation || PartnershipProvider → maintainCommunication,InfoGive → Generalinformation,Calling pharmacy today,PartnershipProvider → maintainCommunication,The pharmacy will contact you when  its ready to pick up,0.7457
InfoGive → Generalinformation || InfoGive → Instruction,InfoGive → Generalinformation,Calling pharmacy today,InfoGive → Instruction,"you can call them to arrange this, the pharmacy # is  XXX-XXX-XXXX",0.6834
InfoGive → Drugs || InfoGive → Generalinformation,InfoGive → Generalinformation,Calling pharmacy today,InfoGive → Drugs,Script will be sent over to the pharmacy tomorrow.,0.6775
InfoGive → Drugs || InfoGive → Generalinformation,InfoGive → Generalinformation,Calling pharmacy today,InfoGive → Drugs,script was called into pharmacy,0.6504
InfoGive → Drugs || InfoGive → Generalinformation,InfoGive → Generalinformation,Calling pharmacy today,InfoGive → Drugs,Usually it takes the pharmacy MM/DD/YYYY to call me regarding delivery of my meds,0.6461
InfoGive → Drugs || InfoGive → Generalinformation,InfoGive → Generalinformation,Calling pharmacy today,InfoGive → Drugs,just picked up my prescription,0.6444
InfoGive → Generalinformation || PartnershipProvider → maintainCommunication,InfoGive → Generalinformation,Calling pharmacy today,PartnershipProvider → maintainCommunication,Prescription has been sent in,0.6226
InfoGive → Drugs || InfoGive → Generalinformation,InfoGive → Generalinformation,Calling pharmacy today,InfoGive → Drugs,I messaged pharmacy to release it.,0.6177
InfoGive → SchedulingAppt || PartnershipProvider → checkingUnderstanding/clarification,InfoGive → SchedulingAppt,Your appointment is scheduled for in person,PartnershipProvider → checkingUnderstanding/clarification,Otherwise the scheduling team does not know you need the appointment,0.6538
InfoGive → SchedulingAppt || SharedDecisionPatient → SeekingApproval,InfoGive → SchedulingAppt,Your appointment is scheduled for in person,SharedDecisionPatient → SeekingApproval,Could you discuss this script with Person2 before my appointment,0.624
InfoGive → carecoordination || PartnershipProvider → Alignment,InfoGive → carecoordination,so I have to check in with Dr. Person1,PartnershipProvider → Alignment,I know you also sent to Dr. Person1,0.7558
InfoGive → carecoordination || PartnershipPatient → Appreciation/Gratitude,InfoGive → carecoordination,so I have to check in with Dr. Person1,PartnershipPatient → Appreciation/Gratitude,Thank you and Dr. Person2 for your help,0.723
PartnershipPatient → connection || PartnershipPatient → signoff,PartnershipPatient → signoff,See you then!,PartnershipPatient → connection,See you soon!,0.7584
InfoGive → Symptoms || Socioemotional/Empathy → ExpressConcern/unease,InfoGive → Symptoms,Really cuts the pain down to almost nothing,Socioemotional/Empathy → ExpressConcern/unease,That may sound stupid but the pain makes me worry,0.6057
InfoGive → Instruction || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,Would one of you be able to give me a call this morning?,InfoGive → Instruction,so  you should be able to call tomorrow,0.6811
InfoSeek → Diagnostics || InfoSeek → SchedulingAppt,InfoSeek → SchedulingAppt,Would someone kindly schedule me for bloodwork to be completed prior to MM/DD/YYYY?,InfoSeek → Diagnostics,Will I be doing bloodwork before my appointment next MM/DD/YYYY?,0.7504
InfoGive → Diagnostics || InfoSeek → SchedulingAppt,InfoSeek → SchedulingAppt,Would someone kindly schedule me for bloodwork to be completed prior to MM/DD/YYYY?,InfoGive → Diagnostics,I am coming in for bloodwork MM/DD/YYYY,0.736
InfoSeek → SchedulingAppt || PartnershipPatient → activeParticipation/involvement,InfoSeek → SchedulingAppt,Would someone kindly schedule me for bloodwork to be completed prior to MM/DD/YYYY?,PartnershipPatient → activeParticipation/involvement,Please let me know when I should start my blood work,0.7307
InfoSeek → SchedulingAppt || PartnershipPatient → activeParticipation/involvement,InfoSeek → SchedulingAppt,Would someone kindly schedule me for bloodwork to be completed prior to MM/DD/YYYY?,PartnershipPatient → activeParticipation/involvement,And I be doing bloodwork in another week?,0.6847
InfoSeek → SchedulingAppt || PartnershipPatient → activeParticipation/involvement,InfoSeek → SchedulingAppt,Would someone kindly schedule me for bloodwork to be completed prior to MM/DD/YYYY?,PartnershipPatient → activeParticipation/involvement,And I will be doing blood work again next week?,0.6722
InfoGive → Diagnostics || InfoSeek → SchedulingAppt,InfoSeek → SchedulingAppt,Would someone kindly schedule me for bloodwork to be completed prior to MM/DD/YYYY?,InfoGive → Diagnostics,I had my MM/DD/YYYY bloodwork done MM/DD/YYYY,0.6621
PartnershipPatient → expressOpinions || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,I need to have my port accessed,PartnershipPatient → expressOpinions,Have no choice but to use the port,0.6965
PartnershipPatient → statePreferences || PartnershipProvider → inviteCollaboration,PartnershipPatient → statePreferences,I need to have my port accessed,PartnershipProvider → inviteCollaboration,You want to come in to have it done from your port?,0.6545
PartnershipPatient → Alignment || PartnershipProvider → connection,PartnershipPatient → Alignment,Awesome,PartnershipProvider → connection,Great!,0.6712
InfoGive → carecoordination || PartnershipPatient → connection,InfoGive → carecoordination,I'll have Person1 help out,PartnershipPatient → connection,"Yes, Person1 is fine",0.6036
